opt, p1, p2, p3, p4
1, 0.359988, 0.759844, 0.671023, 0.87253
2, 0.360103, 0.760014, 0.675658, 0.371981
3, 0.360031, 0.759913, 0.171092, 0.872042
4, 0.360001, 0.759817, 0.174044, 0.370998
