opt, p1, p2, p3, p4
1, 0.539829, 0.180059, 0.767196, 0.587237
2, 0.540028, 0.180012, 0.768705, 0.0859173
3, 0.539726, 0.180074, 0.267063, 0.582772
4, 0.540029, 0.180015, 0.267604, 0.0854362
