opt, p1, p2, p3, p4
1, 0.120085, 0.299992, 0.55505, 0.643177
2, 0.120036, 0.299927, 0.556691, 0.143569
3, 0.119996, 0.300023, 0.0536142, 0.64495
4, 0.119997, 0.299992, 0.0548123, 0.143085
