opt, p1, p2, p3, p4
1, 0.0800481, 0.120092, 0.534725, 0.554403
2, 0.0800024, 0.119996, 0.532718, 0.0540575
3, 0.0799945, 0.119996, 0.033952, 0.548996
4, 0.0800009, 0.120001, 0.0343234, 0.0543223
