opt, p1, p2, p3, p4
1, 0.540028, 0.839958, 0.763759, 0.913059
2, 0.539823, 0.839868, 0.764737, 0.413689
3, 0.540029, 0.839945, 0.263311, 0.911226
4, 0.539742, 0.839866, 0.265272, 0.410622
