opt, p1, p2, p3, p4
1, 0.459998, 1, 0.724638, 0.991446
2, 0.460299, 1, 0.724344, 0.494942
3, 0.459999, 1, 0.218147, 0.990631
4, 0.460148, 1, 0.224702, 0.491388
