opt, p1, p2, p3, p4
1, 0.920011, 0.819991, 0.95493, 0.904065
2, 0.919953, 0.819967, 0.957078, 0.408389
3, 0.919934, 0.820095, 0.452895, 0.902641
4, 0.920931, 0.82026, 0.457933, 0.402088
