opt, p1, p2, p3, p4
1, 0.679845, 0.0799944, 0.837048, 0.536791
2, 0.680016, 0.0800015, 0.835582, 0.0380055
3, 0.679762, 0.0800386, 0.336822, 0.536672
4, 0.679989, 0.0799965, 0.343803, 0.0360102
