opt, p1, p2, p3, p4
1, 0.879934, 0.580016, 0.935686, 0.785572
2, 0.879921, 0.580031, 0.937441, 0.287808
3, 0.880371, 0.580069, 0.433703, 0.783346
4, 0.880009, 0.580071, 0.439924, 0.283929
