opt, p1, p2, p3, p4
1, 0.36, 0.780021, 0.673513, 0.882071
2, 0.360083, 0.779942, 0.674246, 0.383147
3, 0.360023, 0.779941, 0.172285, 0.881592
4, 0.360013, 0.779923, 0.174041, 0.382054
