opt, p1, p2, p3, p4
1, 0.900013, 0.880004, 0.94469, 0.932984
2, 0.899945, 0.879913, 0.94699, 0.435585
3, 0.900041, 0.879906, 0.444265, 0.932064
4, 0.899304, 0.879752, 0.446926, 0.430351
