opt, p1, p2, p3, p4
1, 0.540036, 0.400062, 0.765254, 0.695712
2, 0.540034, 0.399934, 0.766606, 0.197025
3, 0.539971, 0.400101, 0.264911, 0.692353
4, 0.540035, 0.399932, 0.268568, 0.192942
