opt, p1, p2, p3, p4
1, 0.880004, 0.940002, 0.933109, 0.964209
2, 0.879907, 0.940074, 0.936814, 0.471405
3, 0.879927, 0.939952, 0.425102, 0.962234
4, 0.879889, 0.940184, 0.437292, 0.461257
