opt, p1, p2, p3, p4
1, 0.399991, 0.899942, 0.69389, 0.944629
2, 0.400216, 0.899679, 0.696624, 0.444859
3, 0.400016, 0.899962, 0.195774, 0.944172
4, 0.400123, 0.900271, 0.196839, 0.444059
