opt, p1, p2, p3, p4
1, 0.0399906, 0.759818, 0.511484, 0.871132
2, 0.0400218, 0.760572, 0.514339, 0.371519
3, 0.0400002, 0.760003, 0.0100981, 0.868375
4, 0.0400007, 0.760008, 0.0125291, 0.353517
