opt, p1, p2, p3, p4
1, 0.540034, 0.599936, 0.764978, 0.795192
2, 0.540036, 0.599837, 0.765383, 0.295619
3, 0.540035, 0.599893, 0.263403, 0.793182
4, 0.540009, 0.59981, 0.265623, 0.291216
