opt, p1, p2, p3, p4
1, 0.439959, 0.879919, 0.710356, 0.931693
2, 0.440008, 0.880015, 0.714545, 0.432449
3, 0.439965, 0.879931, 0.210493, 0.931895
4, 0.440186, 0.880373, 0.215034, 0.428311
