opt, p1, p2, p3, p4
1, 0.140008, 0.53977, 0.564452, 0.763448
2, 0.140019, 0.539709, 0.561669, 0.262014
3, 0.14001, 0.540024, 0.0622425, 0.759953
4, 0.14001, 0.540025, 0.0638674, 0.261056
