opt, p1, p2, p3, p4
1, 0.579997, 1, 0.776188, 0.992527
2, 0.58007, 1, 0.784877, 0.493686
3, 0.579998, 1, 0.270182, 0.990937
4, 0.580072, 1, 0.284773, 0.488826
