opt, p1, p2, p3, p4
1, 0.860061, 0.0999869, 0.928221, 0.54779
2, 0.859989, 0.0999995, 0.927783, 0.0489043
3, 0.859566, 0.100067, 0.428735, 0.545461
4, 0.859972, 0.0999938, 0.43469, 0.0459276
