opt, p1, p2, p3, p4
1, 0.239992, 0.899943, 0.612845, 0.941202
2, 0.240173, 0.899422, 0.613367, 0.440509
3, 0.239995, 0.900002, 0.110449, 0.941095
4, 0.240028, 0.900183, 0.113552, 0.440115
