opt, p1, p2, p3, p4
1, 0.219946, 0.0200115, 0.604596, 0.504858
2, 0.220001, 0.0200002, 0.590175, 0.00548417
3, 0.220001, 0.0199966, 0.104261, 0.507341
4, 0.22, 0.02, 0.111699, 0.00507799
