opt, p1, p2, p3, p4
1, 0.060042, 0.359941, 0.524139, 0.673262
2, 0.060027, 0.360077, 0.521677, 0.172961
3, 0.0599987, 0.359989, 0.0228449, 0.674398
4, 0.0599995, 0.359992, 0.0236792, 0.16912
