opt, p1, p2, p3, p4
1, 0.860064, 0.0800043, 0.92766, 0.539839
2, 0.85999, 0.0800011, 0.932092, 0.039135
3, 0.859562, 0.0800468, 0.429467, 0.535734
4, 0.860003, 0.0799942, 0.436906, 0.036615
