opt, p1, p2, p3, p4
1, 0.800002, 1, 0.890647, 0.993523
2, 0.799864, 1, 0.896003, 0.496585
3, 0.799996, 1, 0.357465, 0.991064
4, 0.800539, 1, 0.396694, 0.490202
