opt, p1, p2, p3, p4
1, 0.899954, 0.0599979, 0.948817, 0.529414
2, 0.899996, 0.0599999, 0.948142, 0.0293641
3, 0.899224, 0.0600464, 0.448129, 0.526546
4, 0.899957, 0.0599982, 0.458989, 0.0267316
