opt, p1, p2, p3, p4
1, 0.540003, 0.959981, 0.763741, 0.972343
2, 0.539729, 0.960562, 0.763474, 0.471842
3, 0.540009, 0.959978, 0.258236, 0.970975
4, 0.539653, 0.960605, 0.264502, 0.469282
