opt, p1, p2, p3, p4
1, 0.959975, 0.179994, 0.978464, 0.58704
2, 0.960004, 0.18, 0.97932, 0.0887817
3, 0.960728, 0.179911, 0.477016, 0.587019
4, 0.959964, 0.179996, 0.481954, 0.08642
