opt, p1, p2, p3, p4
1, 0.96, 0.880003, 0.974953, 0.933701
2, 0.959974, 0.879955, 0.977141, 0.453999
3, 0.959965, 0.879905, 0.46924, 0.932264
4, 0.960736, 0.879955, 0.478447, 0.43255
