opt, p1, p2, p3, p4
1, 0.799992, 0.960008, 0.8945, 0.973673
2, 0.799864, 0.960097, 0.895358, 0.476974
3, 0.800032, 0.959973, 0.382241, 0.97147
4, 0.800529, 0.960715, 0.396219, 0.471332
