opt, p1, p2, p3, p4
1, 0.380164, 0.0600412, 0.686344, 0.526712
2, 0.380004, 0.0599985, 0.68642, 0.0263754
3, 0.379901, 0.0600291, 0.186025, 0.524049
4, 0.380004, 0.0599993, 0.189796, 0.0255009
