opt, p1, p2, p3, p4
1, 0.819957, 0.419965, 0.906733, 0.705646
2, 0.819952, 0.419983, 0.907766, 0.208182
3, 0.820232, 0.419932, 0.404928, 0.702827
4, 0.820195, 0.419936, 0.407767, 0.204015
