opt, p1, p2, p3, p4
1, 0.440002, 1, 0.712497, 0.991575
2, 0.43994, 1, 0.714807, 0.493339
3, 0.440002, 1, 0.199962, 0.990347
4, 0.440107, 1, 0.213687, 0.487172
