opt, p1, p2, p3, p4
1, 0.899956, 0.560036, 0.946634, 0.776077
2, 0.899947, 0.560039, 0.947075, 0.282129
3, 0.900097, 0.560012, 0.446466, 0.773274
4, 0.899802, 0.560107, 0.448083, 0.27475
