opt, p1, p2, p3, p4
1, 0.66012, 0.0200011, 0.827107, 0.505573
2, 0.660003, 0.0200001, 0.832132, 0.00758632
3, 0.660138, 0.0200099, 0.32845, 0.503973
4, 0.660003, 0.0200002, 0.364279, 0.00619248
