opt, p1, p2, p3, p4
1, 0.759853, 0.399942, 0.876006, 0.696282
2, 0.759903, 0.399964, 0.876565, 0.195025
3, 0.75992, 0.400186, 0.375909, 0.69528
4, 0.75981, 0.400071, 0.37801, 0.193717
