opt, p1, p2, p3, p4
1, 0.979999, 0.940002, 0.984955, 0.96669
2, 0.979986, 0.939968, 0.986809, 0.50499
3, 0.979982, 0.939951, 0.480625, 0.962299
4, 0.979416, 0.939908, 0.487932, 0.460148
