opt, p1, p2, p3, p4
1, 0.900015, 0.859988, 0.945306, 0.924924
2, 0.899931, 0.85996, 0.946874, 0.428147
3, 0.900092, 0.860082, 0.44157, 0.92207
4, 0.899326, 0.859572, 0.448447, 0.422176
