opt, p1, p2, p3, p4
1, 0.360015, 0.599843, 0.674939, 0.794348
2, 0.360115, 0.599774, 0.674346, 0.293653
3, 0.360008, 0.600044, 0.172839, 0.791511
4, 0.359965, 0.599914, 0.175978, 0.292774
