opt, p1, p2, p3, p4
1, 0.959996, 0.700008, 0.976009, 0.847165
2, 0.959978, 0.699978, 0.977205, 0.357272
3, 0.960379, 0.699941, 0.474697, 0.843387
4, 0.960684, 0.699547, 0.478682, 0.340348
