opt, p1, p2, p3, p4
1, 0.40019, 0.240146, 0.694682, 0.616323
2, 0.399944, 0.239991, 0.694359, 0.114575
3, 0.400077, 0.240096, 0.195269, 0.614049
4, 0.399967, 0.239992, 0.195861, 0.114359
