opt, p1, p2, p3, p4
1, 0.620093, 0.580058, 0.805191, 0.785341
2, 0.620099, 0.580062, 0.804876, 0.286481
3, 0.620096, 0.580065, 0.303777, 0.782478
4, 0.619875, 0.580068, 0.307543, 0.282906
