opt, p1, p2, p3, p4
1, 1, 0.559999, 0.997162, 0.574416
2, 1, 0.559999, 0.997234, 0.592113
3, 1, 0.560068, 0.493501, 0.773515
4, 1, 0.560151, 0.5008, 0.274168
