opt, p1, p2, p3, p4
1, 0.320012, 0.539953, 0.654203, 0.763001
2, 0.320036, 0.539883, 0.655433, 0.264753
3, 0.319999, 0.540033, 0.152728, 0.760643
4, 0.319979, 0.540033, 0.154275, 0.261838
