opt, p1, p2, p3, p4
1, 0.680053, 0.720074, 0.83526, 0.854635
2, 0.679892, 0.719916, 0.836562, 0.356197
3, 0.679923, 0.719937, 0.330605, 0.853186
4, 0.679786, 0.720242, 0.336839, 0.352507
