opt, p1, p2, p3, p4
1, 0.759822, 0.0600137, 0.878365, 0.528202
2, 0.760007, 0.06, 0.8773, 0.0283098
3, 0.760562, 0.0600441, 0.378512, 0.526792
4, 0.760009, 0.0599984, 0.387445, 0.0260951
