opt, p1, p2, p3, p4
1, 0.979987, 0.220001, 0.988049, 0.599576
2, 0.980004, 0.220001, 0.988584, 0.107267
3, 0.97989, 0.219939, 0.487451, 0.606914
4, 0.980269, 0.219996, 0.488876, 0.105821
