opt, p1, p2, p3, p4
1, 0.400229, 0.0400177, 0.69724, 0.518215
2, 0.400006, 0.0400007, 0.69632, 0.016022
3, 0.400146, 0.0400066, 0.196834, 0.516811
4, 0.399996, 0.0400006, 0.202757, 0.0155058
