opt, p1, p2, p3, p4
1, 0.820037, 0.239991, 0.907117, 0.61863
2, 0.820014, 0.239993, 0.90754, 0.116534
3, 0.820251, 0.240168, 0.407254, 0.614602
4, 0.820105, 0.240012, 0.409402, 0.114842
