opt, p1, p2, p3, p4
1, 0.799883, 0.280019, 0.89725, 0.639619
2, 0.800013, 0.280019, 0.897391, 0.137355
3, 0.800456, 0.280087, 0.395976, 0.634978
4, 0.799902, 0.279949, 0.40069, 0.134896
