opt, p1, p2, p3, p4
1, 0.5, 0.740138, 0.74441, 0.863376
2, 0.5, 0.740198, 0.744888, 0.363943
3, 0.5, 0.740134, 0.243133, 0.862844
4, 0.5, 0.740196, 0.246174, 0.36349
