opt, p1, p2, p3, p4
1, 0.200122, 0.219939, 0.594111, 0.605161
2, 0.199969, 0.219975, 0.595715, 0.104976
3, 0.199971, 0.219975, 0.0948565, 0.605606
4, 0.200008, 0.219989, 0.0940849, 0.105156
