opt, p1, p2, p3, p4
1, 0.780022, 0.9, 0.884638, 0.944016
2, 0.780084, 0.900186, 0.886027, 0.443153
3, 0.779926, 0.899932, 0.379054, 0.941385
4, 0.780286, 0.899423, 0.38711, 0.441515
