opt, p1, p2, p3, p4
1, 0.780081, 0.0999829, 0.887779, 0.550326
2, 0.78002, 0.100002, 0.887007, 0.0476405
3, 0.780322, 0.100064, 0.387151, 0.546132
4, 0.77996, 0.0999959, 0.39748, 0.0459313
