opt, p1, p2, p3, p4
1, 0.599848, 0.360009, 0.796712, 0.67638
2, 0.600047, 0.360009, 0.79611, 0.175885
3, 0.599772, 0.360117, 0.294477, 0.673677
4, 0.59991, 0.359964, 0.29646, 0.174083
