opt, p1, p2, p3, p4
1, 0.259865, 0.5, 0.622956, 0.743795
2, 0.25987, 0.5, 0.624702, 0.242542
3, 0.260009, 0.5, 0.123846, 0.742384
4, 0.260009, 0.5, 0.123974, 0.241994
