opt, p1, p2, p3, p4
1, 0.199966, 0.780073, 0.592575, 0.882479
2, 0.200119, 0.780193, 0.593301, 0.382226
3, 0.200008, 0.780025, 0.0922774, 0.881559
4, 0.199971, 0.780007, 0.0939412, 0.378415
