opt, p1, p2, p3, p4
1, 0.240074, 0.679869, 0.609271, 0.832414
2, 0.240154, 0.679779, 0.612425, 0.3335
3, 0.239992, 0.680018, 0.112893, 0.831657
4, 0.239991, 0.68, 0.114554, 0.32954
