opt, p1, p2, p3, p4
1, 0.439953, 0.799901, 0.71197, 0.892585
2, 0.440063, 0.800362, 0.714122, 0.39382
3, 0.439956, 0.799929, 0.211502, 0.890288
4, 0.440162, 0.800218, 0.214734, 0.389543
