opt, p1, p2, p3, p4
1, 0.120075, 0.460237, 0.554202, 0.722809
2, 0.120065, 0.460067, 0.553722, 0.223346
3, 0.119996, 0.459979, 0.0532741, 0.71904
4, 0.119996, 0.459984, 0.0535379, 0.22379
