opt, p1, p2, p3, p4
1, 0.600004, 1, 0.79109, 0.992384
2, 0.599764, 1, 0.79471, 0.493661
3, 0.599998, 1, 0.279611, 0.990928
4, 0.599822, 1, 0.295625, 0.489083
