opt, p1, p2, p3, p4
1, 0.33988, 0.0400198, 0.666498, 0.516899
2, 0.340006, 0.0400007, 0.661848, 0.0155974
3, 0.339917, 0.0400003, 0.165937, 0.515076
4, 0.339997, 0.0400005, 0.165483, 0.0152757
