opt, p1, p2, p3, p4
1, 0.800031, 0.800031, 0.895378, 0.896709
2, 0.799877, 0.799877, 0.898191, 0.3991
3, 0.799875, 0.799875, 0.394056, 0.895528
4, 0.800482, 0.800482, 0.397977, 0.396511
