opt, p1, p2, p3, p4
1, 0.5, 0.759867, 0.742126, 0.87219
2, 0.5, 0.7598, 0.745075, 0.374867
3, 0.5, 0.75987, 0.2437, 0.871181
4, 0.5, 0.759801, 0.244977, 0.370114
